% Model,HUR_model_weather_Jyvaskyla.mph
% Version,COMSOL 5.4.0.388
% Date,"Oct 14 2019, 18:31"
% Table,Table 4 - Line Average 3 (ht.alphaTdxx)
% Time (h),"Thermal diffusivity, xx component (m^2/s)"
3076,9.926470588235297E-7
3077,9.926470588235297E-7
3078,9.926470588235297E-7
3079,9.926470588235297E-7
3080,9.926470588235297E-7
3081,9.926470588235297E-7
3082,9.926470588235297E-7
3083,9.926470588235297E-7
3084,9.926470588235297E-7
3085,9.926470588235297E-7
3086,9.926470588235297E-7
3087,9.926470588235297E-7
3088,9.926470588235297E-7
3089,9.926470588235297E-7
3090,9.926470588235297E-7
3091,9.926470588235297E-7
3092,9.926470588235297E-7
3093,9.926470588235297E-7
3094,9.926470588235297E-7
3095,9.926470588235297E-7
3096,9.926470588235297E-7
3097,9.926470588235297E-7
3098,9.926470588235297E-7
3099,9.926470588235297E-7
3100,9.926470588235297E-7
3101,9.926470588235297E-7
3102,9.926470588235297E-7
3103,9.926470588235297E-7
3104,9.926470588235297E-7
3105,9.926470588235297E-7
3106,9.926470588235297E-7
3107,9.926470588235297E-7
3108,9.926470588235297E-7
3109,9.926470588235297E-7
3110,9.926470588235297E-7
3111,9.926470588235297E-7
3112,9.926470588235297E-7
3113,9.926470588235297E-7
3114,9.926470588235297E-7
3115,9.926470588235297E-7
3116,9.926470588235297E-7
3117,9.926470588235297E-7
3118,9.926470588235297E-7
3119,9.926470588235297E-7
3120,9.926470588235297E-7
3121,9.926470588235297E-7
3122,9.926470588235297E-7
3123,9.926470588235297E-7
3124,9.926470588235297E-7
3125,9.926470588235297E-7
3126,9.926470588235297E-7
3127,9.926470588235297E-7
3128,9.926470588235297E-7
3129,9.926470588235297E-7
3130,9.926470588235297E-7
3131,9.926470588235297E-7
3132,9.926470588235297E-7
3133,9.926470588235297E-7
3134,9.926470588235297E-7
3135,9.926470588235297E-7
3136,9.926470588235297E-7
3137,9.926470588235297E-7
3138,9.926470588235297E-7
3139,9.926470588235297E-7
3140,9.926470588235297E-7
3141,9.926470588235297E-7
3142,9.926470588235297E-7
3143,9.926470588235297E-7
3144,9.926470588235297E-7
3145,9.926470588235297E-7
3146,9.926470588235297E-7
3147,9.926470588235297E-7
3148,9.926470588235297E-7
3149,9.926470588235297E-7
3150,9.926470588235297E-7
3151,9.926470588235297E-7
3152,9.926470588235297E-7
3153,9.926470588235297E-7
3154,9.926470588235297E-7
3155,9.926470588235297E-7
3156,9.926470588235297E-7
3157,9.926470588235297E-7
3158,9.926470588235297E-7
3159,9.926470588235297E-7
3160,9.926470588235297E-7
3161,9.926470588235297E-7
3162,9.926470588235297E-7
3163,9.926470588235297E-7
3164,9.926470588235297E-7
3165,9.926470588235297E-7
3166,9.926470588235297E-7
3167,9.926470588235297E-7
3168,9.926470588235297E-7
3169,9.926470588235297E-7
3170,9.926470588235297E-7
3171,9.926470588235297E-7
3172,9.926470588235297E-7
3173,9.926470588235297E-7
3174,9.926470588235297E-7
3175,9.926470588235297E-7
3176,9.926470588235297E-7
3177,9.926470588235297E-7
3178,9.926470588235297E-7
3179,9.926470588235297E-7
3180,9.926470588235297E-7
3181,9.926470588235297E-7
3182,9.926470588235297E-7
3183,9.926470588235297E-7
3184,9.926470588235297E-7
3185,9.926470588235297E-7
3186,9.926470588235297E-7
3187,9.926470588235297E-7
3188,9.926470588235297E-7
3189,9.926470588235297E-7
3190,9.926470588235297E-7
3191,9.926470588235297E-7
3192,9.926470588235297E-7
3193,9.926470588235297E-7
3194,9.926470588235297E-7
3195,9.926470588235297E-7
3196,9.926470588235297E-7
3197,9.926470588235297E-7
3198,9.926470588235297E-7
3199,9.926470588235297E-7
3200,9.926470588235297E-7
3201,9.926470588235297E-7
3202,9.926470588235297E-7
3203,9.926470588235297E-7
3204,9.926470588235297E-7
3205,9.926470588235297E-7
3206,9.926470588235297E-7
3207,9.926470588235297E-7
3208,9.926470588235297E-7
3209,9.926470588235297E-7
3210,9.926470588235297E-7
3211,9.926470588235297E-7
3212,9.926470588235297E-7
3213,9.926470588235297E-7
3214,9.926470588235297E-7
3215,9.926470588235297E-7
3216,9.926470588235297E-7
3217,9.926470588235297E-7
3218,9.926470588235297E-7
3219,9.926470588235297E-7
3220,9.926470588235297E-7
3221,9.926470588235297E-7
3222,9.926470588235297E-7
3223,9.926470588235297E-7
3224,9.926470588235297E-7
3225,9.926470588235297E-7
3226,9.926470588235297E-7
3227,9.926470588235297E-7
3228,9.926470588235297E-7
3229,9.926470588235297E-7
3230,9.926470588235297E-7
3231,9.926470588235297E-7
3232,9.926470588235297E-7
3233,9.926470588235297E-7
3234,9.926470588235297E-7
3235,9.926470588235297E-7
3236,9.926470588235297E-7
3237,9.926470588235297E-7
3238,9.926470588235297E-7
3239,9.926470588235297E-7
3240,9.926470588235297E-7
3241,9.926470588235297E-7
3242,9.926470588235297E-7
3243,9.926470588235297E-7
3244,9.926470588235297E-7
3245,9.926470588235297E-7
3246,9.926470588235297E-7
3247,9.926470588235297E-7
3248,9.926470588235297E-7
3249,9.926470588235297E-7
3250,9.926470588235297E-7
3251,9.926470588235297E-7
3252,9.926470588235297E-7
3253,9.926470588235297E-7
3254,9.926470588235297E-7
3255,9.926470588235297E-7
3256,9.926470588235297E-7
3257,9.926470588235297E-7
3258,9.926470588235297E-7
3259,9.926470588235297E-7
3260,9.926470588235297E-7
3261,9.926470588235297E-7
3262,9.926470588235297E-7
3263,9.926470588235297E-7
3264,9.926470588235297E-7
3265,9.926470588235297E-7
3266,9.926470588235297E-7
3267,9.926470588235297E-7
3268,9.926470588235297E-7
3269,9.926470588235297E-7
3270,9.926470588235297E-7
3271,9.926470588235297E-7
3272,9.926470588235297E-7
3273,9.926470588235297E-7
3274,9.926470588235297E-7
3275,9.926470588235297E-7
3276,9.926470588235297E-7
3277,9.926470588235297E-7
3278,9.926470588235297E-7
3279,9.926470588235297E-7
3280,9.926470588235297E-7
3281,9.926470588235297E-7
3282,9.926470588235297E-7
3283,9.926470588235297E-7
3284,9.926470588235297E-7
3285,9.926470588235297E-7
3286,9.926470588235297E-7
3287,9.926470588235297E-7
3288,9.926470588235297E-7
3289,9.926470588235297E-7
3290,9.926470588235297E-7
3291,9.926470588235297E-7
3292,9.926470588235297E-7
3293,9.926470588235297E-7
3294,9.926470588235297E-7
3295,9.926470588235297E-7
3296,9.926470588235297E-7
3297,9.926470588235297E-7
3298,9.926470588235297E-7
3299,9.926470588235297E-7
3300,9.926470588235297E-7
3301,9.926470588235297E-7
3302,9.926470588235297E-7
3303,9.926470588235297E-7
3304,9.926470588235297E-7
3305,9.926470588235297E-7
3306,9.926470588235297E-7
3307,9.926470588235297E-7
3308,9.926470588235297E-7
3309,9.926470588235297E-7
3310,9.926470588235297E-7
3311,9.926470588235297E-7
3312,9.926470588235297E-7
3313,9.926470588235297E-7
3314,9.926470588235297E-7
3315,9.926470588235297E-7
3316,9.926470588235297E-7
3317,9.926470588235297E-7
3318,9.926470588235297E-7
3319,9.926470588235297E-7
3320,9.926470588235297E-7
3321,9.926470588235297E-7
3322,9.926470588235297E-7
3323,9.926470588235297E-7
3324,9.926470588235297E-7
3325,9.926470588235297E-7
3326,9.926470588235297E-7
3327,9.926470588235297E-7
3328,9.926470588235297E-7
3329,9.926470588235297E-7
3330,9.926470588235297E-7
3331,9.926470588235297E-7
3332,9.926470588235297E-7
3333,9.926470588235297E-7
3334,9.926470588235297E-7
3335,9.926470588235297E-7
3336,9.926470588235297E-7
3337,9.926470588235297E-7
3338,9.926470588235297E-7
3339,9.926470588235297E-7
3340,9.926470588235297E-7
3341,9.926470588235297E-7
3342,9.926470588235297E-7
3343,9.926470588235297E-7
3344,9.926470588235297E-7
3345,9.926470588235297E-7
3346,9.926470588235297E-7
3347,9.926470588235297E-7
3348,9.926470588235297E-7
3349,9.926470588235297E-7
3350,9.926470588235297E-7
3351,9.926470588235297E-7
3352,9.926470588235297E-7
3353,9.926470588235297E-7
3354,9.926470588235297E-7
3355,9.926470588235297E-7
3356,9.926470588235297E-7
3357,9.926470588235297E-7
3358,9.926470588235297E-7
3359,9.926470588235297E-7
3360,9.926470588235297E-7
3361,9.926470588235297E-7
3362,9.926470588235297E-7
3363,9.926470588235297E-7
3364,9.926470588235297E-7
3365,9.926470588235297E-7
3366,9.926470588235297E-7
3367,9.926470588235297E-7
3368,9.926470588235297E-7
3369,9.926470588235297E-7
3370,9.926470588235297E-7
3371,9.926470588235297E-7
3372,9.926470588235297E-7
3373,9.926470588235297E-7
3374,9.926470588235297E-7
3375,9.926470588235297E-7
3376,9.926470588235297E-7
3377,9.926470588235297E-7
3378,9.926470588235297E-7
3379,9.926470588235297E-7
3380,9.926470588235297E-7
3381,9.926470588235297E-7
3382,9.926470588235297E-7
3383,9.926470588235297E-7
3384,9.926470588235297E-7
3385,9.926470588235297E-7
3386,9.926470588235297E-7
3387,9.926470588235297E-7
3388,9.926470588235297E-7
3389,9.926470588235297E-7
3390,9.926470588235297E-7
3391,9.926470588235297E-7
3392,9.926470588235297E-7
3393,9.926470588235297E-7
3394,9.926470588235297E-7
3395,9.926470588235297E-7
3396,9.926470588235297E-7
3397,9.926470588235297E-7
3398,9.926470588235297E-7
3399,9.926470588235297E-7
3400,9.926470588235297E-7
3401,9.926470588235297E-7
3402,9.926470588235297E-7
3403,9.926470588235297E-7
3404,9.926470588235297E-7
3405,9.926470588235297E-7
3406,9.926470588235297E-7
3407,9.926470588235297E-7
3408,9.926470588235297E-7
3409,9.926470588235297E-7
3410,9.926470588235297E-7
3411,9.926470588235297E-7
3412,9.926470588235297E-7
3413,9.926470588235297E-7
3414,9.926470588235297E-7
3415,9.926470588235297E-7
3416,9.926470588235297E-7
3417,9.926470588235297E-7
3418,9.926470588235297E-7
3419,9.926470588235297E-7
3420,9.926470588235297E-7
3421,9.926470588235297E-7
3422,9.926470588235297E-7
3423,9.926470588235297E-7
3424,9.926470588235297E-7
3425,9.926470588235297E-7
3426,9.926470588235297E-7
3427,9.926470588235297E-7
3428,9.926470588235297E-7
3429,9.926470588235297E-7
3430,9.926470588235297E-7
3431,9.926470588235297E-7
3432,9.926470588235297E-7
3433,9.926470588235297E-7
3434,9.926470588235297E-7
3435,9.926470588235297E-7
3436,9.926470588235297E-7
3437,9.926470588235297E-7
3438,9.926470588235297E-7
3439,9.926470588235297E-7
3440,9.926470588235297E-7
3441,9.926470588235297E-7
3442,9.926470588235297E-7
3443,9.926470588235297E-7
3444,9.926470588235297E-7
3445,9.926470588235297E-7
3446,9.926470588235297E-7
3447,9.926470588235297E-7
3448,9.926470588235297E-7
3449,9.926470588235297E-7
3450,9.926470588235297E-7
3451,9.926470588235297E-7
3452,9.926470588235297E-7
3453,9.926470588235297E-7
3454,9.926470588235297E-7
3455,9.926470588235297E-7
3456,9.926470588235297E-7
3457,9.926470588235297E-7
3458,9.926470588235297E-7
3459,9.926470588235297E-7
3460,9.926470588235297E-7
3461,9.926470588235297E-7
3462,9.926470588235297E-7
3463,9.926470588235297E-7
3464,9.926470588235297E-7
3465,9.926470588235297E-7
3466,9.926470588235297E-7
3467,9.926470588235297E-7
3468,9.926470588235297E-7
3469,9.926470588235297E-7
3470,9.926470588235297E-7
3471,9.926470588235297E-7
3472,9.926470588235297E-7
3473,9.926470588235297E-7
3474,9.926470588235297E-7
3475,9.926470588235297E-7
3476,9.926470588235297E-7
3477,9.926470588235297E-7
3478,9.926470588235297E-7
3479,9.926470588235297E-7
3480,9.926470588235297E-7
3481,9.926470588235297E-7
3482,9.926470588235297E-7
3483,9.926470588235297E-7
3484,9.926470588235297E-7
3485,9.926470588235297E-7
3486,9.926470588235297E-7
3487,9.926470588235297E-7
3488,9.926470588235297E-7
3489,9.926470588235297E-7
3490,9.926470588235297E-7
3491,9.926470588235297E-7
3492,9.926470588235297E-7
3493,9.926470588235297E-7
3494,9.926470588235297E-7
3495,9.926470588235297E-7
3496,9.926470588235297E-7
3497,9.926470588235297E-7
3498,9.926470588235297E-7
3499,9.926470588235297E-7
3500,9.926470588235297E-7
3501,9.926470588235297E-7
3502,9.926470588235297E-7
3503,9.926470588235297E-7
3504,9.926470588235297E-7
3505,9.926470588235297E-7
3506,9.926470588235297E-7
3507,9.926470588235297E-7
3508,9.926470588235297E-7
3509,9.926470588235297E-7
3510,9.926470588235297E-7
3511,9.926470588235297E-7
3512,9.926470588235297E-7
3513,9.926470588235297E-7
3514,9.926470588235297E-7
3515,9.926470588235297E-7
3516,9.926470588235297E-7
3517,9.926470588235297E-7
3518,9.926470588235297E-7
3519,9.926470588235297E-7
3520,9.926470588235297E-7
3521,9.926470588235297E-7
3522,9.926470588235297E-7
3523,9.926470588235297E-7
3524,9.926470588235297E-7
3525,9.926470588235297E-7
3526,9.926470588235297E-7
3527,9.926470588235297E-7
3528,9.926470588235297E-7
3529,9.926470588235297E-7
3530,9.926470588235297E-7
3531,9.926470588235297E-7
3532,9.926470588235297E-7
3533,9.926470588235297E-7
3534,9.926470588235297E-7
3535,9.926470588235297E-7
3536,9.926470588235297E-7
3537,9.926470588235297E-7
3538,9.926470588235297E-7
3539,9.926470588235297E-7
3540,9.926470588235297E-7
3541,9.926470588235297E-7
3542,9.926470588235297E-7
3543,9.926470588235297E-7
3544,9.926470588235297E-7
3545,9.926470588235297E-7
3546,9.926470588235297E-7
3547,9.926470588235297E-7
3548,9.926470588235297E-7
3549,9.926470588235297E-7
3550,9.926470588235297E-7
3551,9.926470588235297E-7
3552,9.926470588235297E-7
3553,9.926470588235297E-7
3554,9.926470588235297E-7
3555,9.926470588235297E-7
3556,9.926470588235297E-7
3557,9.926470588235297E-7
3558,9.926470588235297E-7
3559,9.926470588235297E-7
3560,9.926470588235297E-7
3561,9.926470588235297E-7
3562,9.926470588235297E-7
3563,9.926470588235297E-7
3564,9.926470588235297E-7
3565,9.926470588235297E-7
3566,9.926470588235297E-7
3567,9.926470588235297E-7
3568,9.926470588235297E-7
3569,9.926470588235297E-7
3570,9.926470588235297E-7
3571,9.926470588235297E-7
3572,9.926470588235297E-7
3573,9.926470588235297E-7
3574,9.926470588235297E-7
3575,9.926470588235297E-7
3576,9.926470588235297E-7
3577,9.926470588235297E-7
3578,9.926470588235297E-7
3579,9.926470588235297E-7
3580,9.926470588235297E-7
3581,9.926470588235297E-7
3582,9.926470588235297E-7
3583,9.926470588235297E-7
3584,9.926470588235297E-7
3585,9.926470588235297E-7
3586,9.926470588235297E-7
3587,9.926470588235297E-7
3588,9.926470588235297E-7
3589,9.926470588235297E-7
3590,9.926470588235297E-7
3591,9.926470588235297E-7
3592,9.926470588235297E-7
3593,9.926470588235297E-7
3594,9.926470588235297E-7
3595,9.926470588235297E-7
3596,9.926470588235297E-7
3597,9.926470588235297E-7
3598,9.926470588235297E-7
3599,9.926470588235297E-7
3600,9.926470588235297E-7
3601,9.926470588235297E-7
3602,9.926470588235297E-7
3603,9.926470588235297E-7
3604,9.926470588235297E-7
3605,9.926470588235297E-7
3606,9.926470588235297E-7
3607,9.926470588235297E-7
3608,9.926470588235297E-7
3609,9.926470588235297E-7
3610,9.926470588235297E-7
3611,9.926470588235297E-7
3612,9.926470588235297E-7
3613,9.926470588235297E-7
3614,9.926470588235297E-7
3615,9.926470588235297E-7
3616,9.926470588235297E-7
3617,9.926470588235297E-7
3618,9.926470588235297E-7
3619,9.926470588235297E-7
3620,9.926470588235297E-7
3621,9.926470588235297E-7
3622,9.926470588235297E-7
3623,9.926470588235297E-7
3624,9.926470588235297E-7
3625,9.926470588235297E-7
3626,9.926470588235297E-7
3627,9.926470588235297E-7
3628,9.926470588235297E-7
3629,9.926470588235297E-7
3630,9.926470588235297E-7
3631,9.926470588235297E-7
3632,9.926470588235297E-7
3633,9.926470588235297E-7
3634,9.926470588235297E-7
3635,9.926470588235297E-7
3636,9.926470588235297E-7
3637,9.926470588235297E-7
3638,9.926470588235297E-7
3639,9.926470588235297E-7
3640,9.926470588235297E-7
3641,9.926470588235297E-7
3642,9.926470588235297E-7
3643,9.926470588235297E-7
3644,9.926470588235297E-7
3645,9.926470588235297E-7
3646,9.926470588235297E-7
3647,9.926470588235297E-7
3648,9.926470588235297E-7
3649,9.926470588235297E-7
3650,9.926470588235297E-7
3651,9.926470588235297E-7
3652,9.926470588235297E-7
3653,9.926470588235297E-7
3654,9.926470588235297E-7
3655,9.926470588235297E-7
3656,9.926470588235297E-7
3657,9.926470588235297E-7
3658,9.926470588235297E-7
3659,9.926470588235297E-7
3660,9.926470588235297E-7
3661,9.926470588235297E-7
3662,9.926470588235297E-7
3663,9.926470588235297E-7
3664,9.926470588235297E-7
3665,9.926470588235297E-7
3666,9.926470588235297E-7
3667,9.926470588235297E-7
3668,9.926470588235297E-7
3669,9.926470588235297E-7
3670,9.926470588235297E-7
3671,9.926470588235297E-7
3672,9.926470588235297E-7
3673,9.926470588235297E-7
3674,9.926470588235297E-7
3675,9.926470588235297E-7
3676,9.926470588235297E-7
3677,9.926470588235297E-7
3678,9.926470588235297E-7
3679,9.926470588235297E-7
3680,9.926470588235297E-7
3681,9.926470588235297E-7
3682,9.926470588235297E-7
3683,9.926470588235297E-7
3684,9.926470588235297E-7
3685,9.926470588235297E-7
3686,9.926470588235297E-7
3687,9.926470588235297E-7
3688,9.926470588235297E-7
3689,9.926470588235297E-7
3690,9.926470588235297E-7
3691,9.926470588235297E-7
3692,9.926470588235297E-7
3693,9.926470588235297E-7
3694,9.926470588235297E-7
3695,9.926470588235297E-7
3696,9.926470588235297E-7
3697,9.926470588235297E-7
3698,9.926470588235297E-7
3699,9.926470588235297E-7
3700,9.926470588235297E-7
3701,9.926470588235297E-7
3702,9.926470588235297E-7
3703,9.926470588235297E-7
3704,9.926470588235297E-7
3705,9.926470588235297E-7
3706,9.926470588235297E-7
3707,9.926470588235297E-7
3708,9.926470588235297E-7
3709,9.926470588235297E-7
3710,9.926470588235297E-7
3711,9.926470588235297E-7
3712,9.926470588235297E-7
3713,9.926470588235297E-7
3714,9.926470588235297E-7
3715,9.926470588235297E-7
3716,9.926470588235297E-7
3717,9.926470588235297E-7
3718,9.926470588235297E-7
3719,9.926470588235297E-7
3720,9.926470588235297E-7
3721,9.926470588235297E-7
3722,9.926470588235297E-7
3723,9.926470588235297E-7
3724,9.926470588235297E-7
3725,9.926470588235297E-7
3726,9.926470588235297E-7
3727,9.926470588235297E-7
3728,9.926470588235297E-7
3729,9.926470588235297E-7
3730,9.926470588235297E-7
3731,9.926470588235297E-7
3732,9.926470588235297E-7
3733,9.926470588235297E-7
3734,9.926470588235297E-7
3735,9.926470588235297E-7
3736,9.926470588235297E-7
3737,9.926470588235297E-7
3738,9.926470588235297E-7
3739,9.926470588235297E-7
3740,9.926470588235297E-7
3741,9.926470588235297E-7
3742,9.926470588235297E-7
3743,9.926470588235297E-7
3744,9.926470588235297E-7
3745,9.926470588235297E-7
3746,9.926470588235297E-7
3747,9.926470588235297E-7
3748,9.926470588235297E-7
3749,9.926470588235297E-7
3750,9.926470588235297E-7
3751,9.926470588235297E-7
